id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
269,31/03/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,glass,500ml,1.06,16239
270,30/04/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,1.31,12234
271,30/04/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,plastic,1.5lt,3.53,9002
272,30/04/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,glass,500ml,1.2,19742
273,30/04/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,plastic,1.5lt,2.24,18652
274,30/04/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,can,330ml,0.75,20679
275,30/04/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,glass,500ml,0.66,48207
276,30/04/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.87,19557
277,30/04/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,can,330ml,0.42,47608
278,30/04/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,glass,500ml,0.5,52986
279,30/04/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,plastic,1.5lt,1.13,27350
280,30/04/12,Athens,,23.71622,672130,shop_1,gazoza,can,330ml,0.27,54223
281,30/04/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,glass,500ml,0.93,19119
282,30/04/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,plastic,1.5lt,1.27,17780
283,30/04/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,can,330ml,0.22,51198
284,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.11,19344
285,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,plastic,1.5lt,3.3,11857
286,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,can,330ml,0.66,22812
287,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,plastic,1.5lt,2.77,15893
288,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,can,330ml,0.66,34570
289,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,glass,500ml,0.71,47998
290,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,plastic,1.5lt,1.97,20046
291,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,glass,500ml,0.66,34618
292,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,plastic,1.5lt,0.93,37551
293,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,can,330ml,0.34,53114
294,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,glass,500ml,0.85,30300
295,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,plastic,1.5lt,2.26,16953
296,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,can,330ml,0.6,20697
297,30/04/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,glass,500ml,0.93,32238
298,30/04/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,plastic,1.5lt,3.14,17162
299,30/04/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,glass,500ml,1.28,26348
300,30/04/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,2.54,27447
301,30/04/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,can,330ml,0.65,49109
302,30/04/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,can,330ml,0.43,68297
303,30/04/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,glass,500ml,0.6,71100
304,30/04/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,plastic,1.5lt,0.75,65679
305,30/04/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,can,330ml,0.28,80606
306,30/04/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,glass,500ml,0.89,34931
307,30/04/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,plastic,1.5lt,2.1,24885
308,30/04/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,can,330ml,0.52,38584
309,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,glass,500ml,1.33,14495
310,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,plastic,1.5lt,1.92,21118
311,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.7,22207
312,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,glass,500ml,1.13,33708
313,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.63,21831
314,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,can,330ml,0.57,44550
315,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,plastic,1.5lt,1.35,36656
316,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,can,330ml,0.44,50809
317,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,glass,500ml,0.56,66331
318,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,plastic,1.5lt,0.85,39721
319,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,can,330ml,0.31,62442
320,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.69,34872
321,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,plastic,1.5lt,2.25,17011
322,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,can,330ml,0.61,29981
323,30/04/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.3,10271
324,30/04/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,plastic,1.5lt,2.8,9279
325,30/04/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,glass,500ml,1.08,16912
326,30/04/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,can,330ml,0.88,11412
327,30/04/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,glass,500ml,0.89,22207
328,30/04/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,0.63,33684
329,30/04/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,can,330ml,0.33,43364
330,30/04/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,plastic,1.5lt,0.76,29264
331,30/04/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,can,330ml,0.34,33934
332,30/04/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,can,330ml,0.49,18375
333,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,plastic,1.5lt,2.35,13234
334,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,can,330ml,0.76,17428
335,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,glass,500ml,0.87,27578
336,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,3.16,11228
337,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,can,330ml,0.61,26374
338,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,glass,500ml,0.57,43559
339,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,plastic,1.5lt,2.15,14881
340,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,can,330ml,0.44,36220
341,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,glass,500ml,0.56,33570
342,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,plastic,1.5lt,1.02,27465
343,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,can,330ml,0.32,42849
344,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,plastic,1.5lt,1.76,20400
345,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,can,330ml,0.67,14762
346,30/04/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,glass,500ml,0.59,73839
347,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,can,330ml,0.47,47135
348,30/04/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,glass,500ml,0.57,34124
349,30/04/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,plastic,1.5lt,1.61,41523
350,30/04/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,plastic,1.5lt,1.78,16494
351,30/04/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,plastic,1.5lt,2.96,10210
352,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,glass,500ml,1.21,12721
353,30/04/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,can,330ml,0.7,29499
354,30/04/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,glass,500ml,0.98,16739
355,30/04/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,glass,500ml,0.77,23851
356,30/04/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,can,330ml,0.95,9881
357,30/04/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,glass,500ml,0.65,58620
358,30/04/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,can,330ml,0.9,13451
359,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,glass,500ml,1.1,27765
360,31/05/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.93,22444
361,31/05/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,plastic,1.5lt,2.75,14585
362,31/05/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,can,330ml,0.72,21197
363,31/05/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,glass,500ml,0.88,35489
364,31/05/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,can,330ml,0.79,21227
365,31/05/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,glass,500ml,0.92,33615
366,31/05/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.07,18752
367,31/05/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,can,330ml,0.42,47160
368,31/05/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,glass,500ml,0.67,34211
369,31/05/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,can,330ml,0.27,64702
370,31/05/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,glass,500ml,0.65,27931
371,31/05/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,plastic,1.5lt,2.68,9979
372,31/05/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,can,330ml,0.61,27252
373,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,can,330ml,0.7,25923
374,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,glass,500ml,1.08,28768
375,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,can,330ml,0.6,41068
376,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,plastic,1.5lt,0.92,49332
377,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,can,330ml,0.4,66515
378,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,plastic,1.5lt,0.78,56600
379,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,can,330ml,0.24,83250
380,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,glass,500ml,0.98,23508
381,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,plastic,1.5lt,2.62,13543
382,31/05/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,glass,500ml,1.14,32905
383,31/05/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,glass,500ml,1.33,28775
384,31/05/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,plastic,1.5lt,3.06,22397
385,31/05/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,can,330ml,0.66,50641
386,31/05/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,glass,500ml,0.81,60877
387,31/05/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,plastic,1.5lt,0.79,71935
388,31/05/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,can,330ml,0.58,45262
389,31/05/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,glass,500ml,0.51,89074
390,31/05/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,plastic,1.5lt,0.7,73635
391,31/05/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,can,330ml,0.24,126691
392,31/05/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,glass,500ml,0.91,37742
393,31/05/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,plastic,1.5lt,2.11,26385
394,31/05/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,can,330ml,0.61,37875
395,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,glass,500ml,1.39,19858
396,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,plastic,1.5lt,2.98,14075
397,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,glass,500ml,1.34,23515
398,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,2.82,22499
399,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,can,330ml,0.77,29324
400,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,glass,500ml,0.71,56101
401,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,plastic,1.5lt,1.51,43937
402,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,can,330ml,0.48,56090
403,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,glass,500ml,0.61,52364
404,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,plastic,1.5lt,0.42,73778
405,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,can,330ml,0.27,86675
406,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.95,29784
407,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,plastic,1.5lt,2.09,22286
408,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,can,330ml,0.61,33824
409,31/05/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.59,7023
410,31/05/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,plastic,1.5lt,3.14,9988
411,31/05/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,can,330ml,0.95,9062
412,31/05/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,glass,500ml,1.01,24184
413,31/05/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,plastic,1.5lt,2.74,13975
414,31/05/12,Athens,37.96245,,672130,shop_3,adult-cola,can,330ml,0.74,22108
415,31/05/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,glass,500ml,0.43,51145
416,31/05/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.34,24141
417,31/05/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,can,330ml,0.41,38188
418,31/05/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,glass,500ml,0.44,55426
419,31/05/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,can,330ml,0.2,66656
420,31/05/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,glass,500ml,0.9,17869
421,31/05/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,plastic,1.5lt,1.8,18308
422,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,glass,500ml,1.05,20660
423,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,plastic,1.5lt,3.03,9482
424,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,can,330ml,0.99,8669
425,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,glass,500ml,1.39,13393
426,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,plastic,1.5lt,2.89,13208
427,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,adult-cola,can,330ml,0.53,38982
428,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,glass,500ml,0.63,49830
429,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,plastic,1.5lt,1.9,22905
430,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,orange-power,can,330ml,0.46,39816
431,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,plastic,1.5lt,0.68,41741
432,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,can,330ml,0.37,31336
433,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,glass,500ml,0.63,31465
434,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,plastic,1.5lt,2.2,13367
435,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,glass,500ml,0.46,72786
436,31/05/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,plastic,1.5lt,2.37,16576
437,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,can,330ml,0.87,20974
438,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.35,16387
439,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,gazoza,glass,500ml,0.54,52301
440,31/05/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,plastic,1.5lt,2.98,20557
441,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,can,330ml,0.51,36121
442,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,plastic,1.5lt,2.49,18026
443,31/05/12,Larisa,39.63689,22.41761,137540,shop_5,lemon-boost,can,330ml,0.51,27389
444,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,plastic,1.5lt,2.68,23151
445,31/05/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,plastic,1.5lt,0.92,31466
446,31/05/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,can,330ml,0.73,30446
447,31/05/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,glass,500ml,0.83,42768
448,31/05/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,plastic,1.5lt,0.92,36675
449,31/05/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,can,330ml,0.34,28404
450,30/06/12,Athens,37.97945,23.71622,672130,shop_1,kinder-cola,glass,500ml,0.84,26725
451,30/06/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,glass,500ml,1.31,18512
452,30/06/12,Athens,37.97945,23.71622,672130,shop_1,adult-cola,can,330ml,0.64,35499
453,30/06/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.45,12663
454,30/06/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,can,330ml,0.34,66269
455,30/06/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,plastic,1.5lt,1.26,29018
456,30/06/12,Athens,37.97945,23.71622,672130,shop_1,gazoza,can,330ml,0.3,69978
457,30/06/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,glass,500ml,0.85,28187
458,30/06/12,Athens,37.97945,23.71622,672130,shop_1,lemon-boost,plastic,1.5lt,2.46,13487
459,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,glass,500ml,1.41,18822
460,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,plastic,1.5lt,3.46,12345
461,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,kinder-cola,can,330ml,0.82,26193
462,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,glass,500ml,1.35,24140
463,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,plastic,1.5lt,3.11,17879
464,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,adult-cola,can,330ml,0.54,53237
465,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,glass,500ml,0.55,79163
466,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,can,330ml,0.42,62576
467,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,plastic,1.5lt,0.88,47534
468,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,gazoza,can,330ml,0.21,113603
469,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,glass,500ml,0.78,41490
470,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,plastic,1.5lt,1.67,31387
471,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,lemon-boost,can,330ml,0.63,29075
472,30/06/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,glass,500ml,1.02,41329
473,30/06/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,plastic,1.5lt,3.68,15229
474,30/06/12,Patra,38.24444,21.73444,164250,shop_6,kinder-cola,can,330ml,0.81,34974
475,30/06/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,glass,500ml,1.2,33220
476,30/06/12,Patra,38.24444,21.73444,164250,shop_6,adult-cola,can,330ml,0.57,62364
477,30/06/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,glass,500ml,0.62,92832
478,30/06/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,plastic,1.5lt,1.8,43194
479,30/06/12,Patra,38.24444,21.73444,164250,shop_6,orange-power,can,330ml,0.33,105630
480,30/06/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,glass,500ml,0.45,144973
481,30/06/12,Patra,38.24444,21.73444,164250,shop_6,gazoza,can,330ml,0.31,102517
482,30/06/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,glass,500ml,1.04,36723
483,30/06/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,plastic,1.5lt,1.88,29172
484,30/06/12,Patra,38.24444,21.73444,164250,shop_6,lemon-boost,can,330ml,0.56,47327
485,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,glass,500ml,1.24,23369
486,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,kinder-cola,plastic,1.5lt,2.84,19691
487,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,glass,500ml,1.15,33194
488,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,plastic,1.5lt,3.15,20410
489,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,adult-cola,can,330ml,0.79,34026
490,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,glass,500ml,0.96,34944
491,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,plastic,1.5lt,1.93,34175
492,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,orange-power,can,330ml,0.32,87945
493,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,plastic,1.5lt,1.1,39616
494,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,gazoza,can,330ml,0.32,79847
495,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.83,37402
496,30/06/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,plastic,1.5lt,2.33,21874
497,30/06/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,glass,500ml,1.34,14594
498,30/06/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,plastic,1.5lt,3.45,8156
499,30/06/12,Athens,37.96245,23.68708,672130,shop_3,kinder-cola,can,330ml,0.94,13154
500,30/06/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,glass,500ml,1.19,17967
501,30/06/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,plastic,1.5lt,2.35,22374
502,30/06/12,Athens,37.96245,23.68708,672130,shop_3,adult-cola,can,330ml,0.71,25694
503,30/06/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,glass,500ml,0.75,40235
504,30/06/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.82,22500
505,30/06/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,can,330ml,0.34,53407
506,30/06/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,glass,500ml,0.63,37339
507,30/06/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,plastic,1.5lt,0.54,45876
508,30/06/12,Athens,37.96245,23.68708,672130,shop_3,gazoza,can,330ml,0.29,57740
509,30/06/12,Athens,37.96245,23.68708,672130,shop_3,lemon-boost,plastic,1.5lt,1.54,16568
510,30/06/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,glass,500ml,1.36,12592
511,30/06/12,Larisa,39.63689,22.41761,137540,shop_5,kinder-cola,plastic,1.5lt,3.44,9485
